card_id,user_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2169,976,Discover,Credit,6/22/2024,YES,2,14700,3/8/2024,2019,No
3455,976,Visa,Debit,4/20/2024,NO,2,17145,6/9/2024,2010,No
4501,976,Visa,Debit,8/22/2024,YES,1,11391,9/1/1999,2015,No
5677,71,Mastercard,Debit (Prepaid),7/22/2024,YES,2,69,11/12/2024,2012,No
3481,71,Mastercard,Credit,5/12/2024,YES,2,9100,6/10/2024,2016,No
3354,375,Mastercard,Debit,8/12/2024,YES,2,22137,6/7/2024,2007,No
5537,375,Mastercard,Debit,5/10/2024,NO,1,13698,11/8/2024,2010,No
2608,375,Mastercard,Debit,1/20/2024,YES,1,17598,4/9/2024,2009,No
4580,403,Mastercard,Debit,7/21/2024,YES,1,6957,9/5/2024,2011,No
3988,983,Visa,Debit,11/21/2024,YES,1,20839,7/11/2024,2011,No
5333,983,Visa,Debit,10/22/2024,YES,1,28004,10/18/2024,2018,No
5573,983,Mastercard,Debit,12/9/2024,YES,1,19114,11/9/2024,2010,No
6049,983,Mastercard,Debit,6/18/2024,YES,2,13657,12/11/2024,2011,No
1023,983,Mastercard,Debit,7/22/2024,YES,1,23404,2/3/2024,2010,No
2151,435,Mastercard,Debit,3/21/2024,YES,2,4898,3/7/2024,2015,No
2609,435,Mastercard,Debit,9/20/2024,NO,1,10654,4/9/2024,2010,No
2572,542,Mastercard,Credit,8/23/2024,YES,2,6600,4/8/2024,2016,No
4979,542,Amex,Credit,9/20/2024,NO,1,8300,10/3/2024,2011,No
4195,542,Amex,Credit,11/20/2024,YES,2,12300,8/7/2024,2012,No
2025,542,Mastercard,Credit,3/24/2024,YES,1,5500,3/1/2024,2010,No
4311,542,Visa,Credit,10/22/2024,YES,1,5900,8/9/2024,2010,No
4263,1090,Mastercard,Debit,6/24/2024,NO,1,26404,8/8/2024,2011,No
3619,1090,Mastercard,Debit,8/23/2024,NO,1,18773,6/17/2024,2017,No
4312,1090,Visa,Debit,2/19/2024,NO,2,21087,8/9/2024,2009,No
1293,1090,Visa,Credit,5/23/2024,YES,2,14400,2/11/2024,2011,No
5445,1090,Visa,Credit,8/24/2024,YES,1,11400,11/5/2024,2010,No
2799,60,Mastercard,Debit,2/20/2024,YES,1,11159,5/1/1998,2015,No
4581,60,Mastercard,Debit,4/17/2024,YES,1,10233,9/5/2024,2017,No
5475,60,Visa,Debit (Prepaid),5/24/2024,YES,3,45,11/6/2024,2012,No
4544,60,Visa,Credit,11/20/2024,YES,2,6400,9/3/2024,2010,No
4118,287,Mastercard,Debit,9/23/2024,YES,1,14070,8/3/2024,2014,No
5783,287,Mastercard,Debit,12/23/2024,NO,2,2159,12/2/2024,2006,No
3527,287,Mastercard,Debit,10/20/2024,YES,1,26425,6/11/2024,2011,No
5498,1857,Mastercard,Debit,11/18/2024,YES,2,66781,11/7/2024,2009,No
4418,1857,Visa,Debit,7/23/2024,YES,1,47684,8/13/2024,2013,No
5089,1857,Mastercard,Credit,7/24/2024,YES,1,27700,10/7/2024,2013,No
4015,1857,Visa,Credit,5/23/2024,YES,2,10700,7/13/2024,2013,No
896,1857,Visa,Debit,2/21/2024,YES,1,49679,1/20/2024,2020,No
2473,1291,Visa,Credit,11/23/2024,YES,2,1900,4/4/2024,2011,No
5139,1291,Visa,Debit,1/21/2024,YES,1,11885,10/8/2024,2011,No
4785,408,Mastercard,Debit,2/15/2024,YES,2,785,9/10/2024,2010,No
4960,408,Visa,Credit,3/22/2024,YES,2,6900,10/1/2024,2011,No
2515,408,Visa,Debit,12/18/2024,YES,1,22457,4/6/2024,2010,No
3528,173,Mastercard,Debit,8/22/2024,YES,2,14701,6/11/2024,2011,No
3916,173,Visa,Debit (Prepaid),3/23/2024,YES,1,3,7/9/2024,2020,No
981,173,Mastercard,Debit,2/2/2024,YES,2,23502,2/1/2000,2020,No
3066,173,Mastercard,Debit (Prepaid),12/21/2024,YES,2,44,5/10/2024,2010,No
2228,1787,Mastercard,Debit,6/22/2024,YES,1,27590,3/9/2024,2010,No
4826,1787,Visa,Debit,7/24/2024,YES,1,37338,9/11/2024,2011,No
4645,1787,Mastercard,Credit,4/23/2024,YES,1,15500,9/7/2024,2012,No
5849,1787,Visa,Debit,5/7/2024,YES,2,33807,12/5/2024,2008,No
4978,1787,Visa,Debit,10/2/2024,YES,2,24056,10/2/2024,2009,No
3207,1787,Visa,Credit,10/3/2024,YES,2,11400,6/1/1998,2007,No
990,1800,Mastercard,Debit (Prepaid),10/11/2024,YES,2,37,2/1/2024,2004,No
1130,1800,Visa,Credit,1/14/2024,YES,1,11000,2/7/2024,2010,No
5538,438,Mastercard,Debit,12/23/2024,YES,2,2307,11/8/2024,2010,No
2623,438,Visa,Debit,12/9/2024,YES,2,10362,4/9/2024,2015,No
5265,1988,Visa,Debit,10/23/2024,YES,1,37318,10/12/2024,2012,No
4216,1988,Mastercard,Credit,12/8/2024,YES,1,22800,8/7/2024,2007,No
2161,1988,Visa,Debit,5/21/2024,YES,1,57294,3/7/2024,2010,No
3100,1988,Mastercard,Debit,7/24/2024,YES,2,30024,5/11/2024,2011,No
6063,1988,Visa,Credit,10/19/2024,YES,2,37400,12/11/2024,2011,No
1705,1143,Mastercard,Debit,8/22/2024,YES,2,21147,2/20/2024,2020,No
2610,1250,Mastercard,Debit,2/24/2024,YES,1,11857,4/9/2024,2011,No
5446,1250,Visa,Debit,9/20/2024,YES,1,21148,11/5/2024,2011,No
5419,1250,Visa,Credit,9/22/2024,YES,1,7500,11/4/2024,2016,No
4352,1250,Visa,Debit,4/21/2024,YES,2,16261,8/10/2024,2016,No
2904,1250,Mastercard,Debit,12/21/2024,YES,2,14116,5/6/2024,2015,No
897,1767,Visa,Debit,3/24/2024,YES,1,23677,1/20/2024,2020,No
898,1767,Visa,Debit (Prepaid),12/20/2024,YES,3,69,1/20/2024,2020,No
201,1072,Mastercard,Debit,3/20/2024,NO,1,6326,1/9/2024,2010,No
1706,1841,Mastercard,Debit,7/20/2024,YES,2,12461,2/20/2024,2020,No
1374,1841,Mastercard,Debit,4/19/2024,YES,2,17386,2/17/2024,2017,No
1950,1841,Visa,Credit,1/24/2024,NO,2,11300,2/20/2024,2020,No
314,1202,Mastercard,Debit,10/14/2024,YES,1,1,1/13/2024,2013,No
4438,1202,Visa,Debit,12/23/2024,NO,2,1,8/14/2024,2014,No
2885,1202,Mastercard,Credit,1/24/2024,YES,2,0,5/5/2024,2012,No
1951,235,Visa,Debit,6/24/2024,YES,1,23069,2/20/2024,2020,No
1333,235,Visa,Debit,4/24/2024,YES,1,15578,2/13/2024,2013,No
5126,235,Mastercard,Debit,6/15/2024,YES,1,29648,10/8/2024,2011,No
6064,235,Visa,Credit,10/18/2024,YES,1,25300,12/11/2024,2017,No
4757,1766,Amex,Credit,8/20/2024,YES,1,8200,9/10/2024,2012,No
3011,1766,Mastercard,Debit,5/23/2024,YES,1,9257,5/9/2024,2009,No
3684,1766,Visa,Debit,7/21/2024,YES,1,319,7/2/2024,2016,No
2066,1766,Mastercard,Debit,6/24/2024,YES,1,5141,3/4/2024,2012,No
5665,1702,Visa,Debit,5/22/2024,YES,2,23343,11/11/2024,2011,No
5244,1702,Mastercard,Debit,11/21/2024,YES,2,18624,10/11/2024,2011,No
2755,1702,Visa,Debit,7/20/2024,YES,1,15145,4/15/2024,2015,No
2701,1702,Mastercard,Debit,2/20/2024,YES,2,22787,4/12/2024,2012,No
5749,1702,Visa,Debit (Prepaid),5/23/2024,YES,1,94,12/1/1994,2011,No
4674,1142,Mastercard,Debit,2/20/2024,YES,2,43984,9/8/2024,2013,No
4842,1142,Visa,Credit,9/22/2024,YES,2,20600,9/12/2024,2012,No
4217,1142,Mastercard,Debit,11/22/2024,YES,2,29144,8/7/2024,2010,No
4368,1653,Mastercard,Debit,11/24/2024,YES,2,25613,8/11/2024,2016,No
1707,1982,Mastercard,Debit,2/20/2024,YES,2,24954,2/20/2024,2020,No
3482,1982,Mastercard,Debit,10/24/2024,YES,1,24638,6/10/2024,2010,No
899,1423,Visa,Credit,1/24/2024,YES,2,3400,1/20/2024,2020,No
5863,48,Mastercard,Debit (Prepaid),5/21/2024,YES,2,79,12/6/2024,2020,No
3456,48,Visa,Debit,3/24/2024,YES,2,10099,6/9/2024,2013,No
1294,48,Visa,Debit,12/22/2024,YES,2,15018,2/11/2024,2011,No
6110,1582,Mastercard,Debit,10/21/2024,YES,2,31292,12/15/2024,2015,No
5637,656,Visa,Debit,6/24/2024,YES,2,25639,11/10/2024,2010,No
900,500,Visa,Debit,9/24/2024,YES,1,21955,1/20/2024,2020,No
901,500,Visa,Debit,3/20/2024,YES,1,16319,1/20/2024,2020,No
661,500,Mastercard,Debit,1/21/2024,YES,2,14679,1/20/2024,2020,No
4049,1862,Visa,Credit,9/23/2024,YES,2,10200,7/16/2024,2016,No
1708,1850,Mastercard,Debit,7/22/2024,YES,2,8653,2/20/2024,2020,No
4702,1808,Visa,Credit,8/21/2024,YES,2,9100,9/8/2024,2008,No
1952,1808,Visa,Credit,6/21/2024,YES,2,4100,2/20/2024,2020,No
662,1808,Mastercard,Credit,11/22/2024,NO,2,10200,1/20/2024,2020,No
1184,1808,Mastercard,Debit,4/22/2024,YES,2,12736,2/9/2024,2014,No
4264,277,Mastercard,Debit,12/23/2024,YES,1,12930,8/8/2024,2008,No
4038,277,Mastercard,Debit,4/24/2024,YES,1,12457,7/15/2024,2015,No
2350,277,Visa,Debit (Prepaid),10/20/2024,YES,1,145,3/15/2024,2015,No
5362,277,Discover,Credit,3/20/2024,YES,1,8600,11/1/2000,2014,No
5864,277,Mastercard,Debit,3/16/2024,NO,2,14098,12/6/2024,2009,No
1953,1716,Visa,Credit,7/21/2024,YES,1,8400,2/20/2024,2020,No
3552,516,Mastercard,Debit,11/21/2024,YES,1,16679,6/12/2024,2012,No
2292,516,Visa,Debit,7/18/2024,YES,1,13030,3/11/2024,2011,No
3406,516,Visa,Debit,7/20/2024,YES,2,14611,6/8/2024,2008,No
1709,516,Mastercard,Debit,7/24/2024,YES,2,11740,2/20/2024,2020,No
1710,620,Mastercard,Debit,5/21/2024,YES,2,15927,2/20/2024,2020,No
4084,159,Mastercard,Debit,10/24/2024,YES,1,14178,8/1/1995,2010,No
3223,159,Discover,Credit,8/14/2024,YES,1,5900,6/1/2024,2016,No
3815,159,Mastercard,Debit,7/21/2024,YES,2,13955,7/7/2024,2008,No
1099,478,Visa,Credit,7/22/2024,YES,1,15600,2/6/2024,2011,No
77,478,Mastercard,Debit (Prepaid),11/23/2024,YES,2,10,1/5/2024,2011,No
135,478,Mastercard,Debit,2/24/2024,NO,3,19263,1/7/2024,2011,No
5315,772,Mastercard,Debit,9/21/2024,YES,1,38814,10/16/2024,2016,No
4858,772,Mastercard,Debit,12/24/2024,YES,1,15297,9/13/2024,2013,No
3678,772,Mastercard,Debit (Prepaid),5/23/2024,YES,2,62,7/2/2024,2011,No
3323,1537,Mastercard,Debit (Prepaid),1/23/2024,YES,2,51,6/6/2024,2006,No
3584,1429,Mastercard,Debit,6/24/2024,YES,1,13201,6/14/2024,2014,No
3140,1429,Visa,Debit,3/15/2024,YES,1,12353,5/13/2024,2013,No
3560,1429,Visa,Debit,2/24/2024,YES,1,18223,6/12/2024,2012,No
2378,1429,Visa,Debit,2/20/2024,YES,1,18757,3/18/2024,2018,No
15,1228,Mastercard,Debit,9/24/2024,YES,1,5966,1/1/2000,2020,No
4332,1228,Mastercard,Credit,11/24/2024,YES,1,7600,8/10/2024,2010,No
5273,1228,Mastercard,Debit,10/22/2024,YES,1,17832,10/13/2024,2013,No
3333,1228,Visa,Debit,1/22/2024,YES,1,17536,6/6/2024,2007,No
4419,1228,Visa,Debit,2/21/2024,NO,1,30393,8/13/2024,2013,No
2162,991,Visa,Credit,8/7/2024,YES,1,3100,3/7/2024,2008,No
902,1249,Visa,Credit,2/20/2024,YES,2,8700,1/20/2024,2020,No
4162,1242,Mastercard,Credit,5/20/2024,YES,1,6200,8/5/2024,2010,No
5102,1242,Visa,Credit,9/24/2024,YES,1,7400,10/7/2024,2019,No
4472,1759,Mastercard,Debit,1/24/2024,YES,2,14801,8/18/2024,2018,No
2893,1759,Visa,Credit,10/24/2024,YES,2,11000,5/5/2024,2020,No
4478,1759,Amex,Credit,5/20/2024,YES,2,9900,8/19/2024,2019,No
377,1759,Visa,Debit,6/23/2024,YES,2,15773,1/18/2024,2018,No
4232,1759,Visa,Debit,4/24/2024,YES,1,18365,8/7/2024,2010,No
266,1759,Discover,Credit,10/23/2024,YES,1,12300,1/11/2024,2011,No
4502,1058,Visa,Debit,6/20/2024,YES,1,15721,9/1/1999,2011,No
1102,1058,Amex,Credit,9/23/2024,YES,1,7100,2/7/2024,2009,No
3588,1058,Visa,Credit,8/14/2024,YES,2,8000,6/14/2024,2014,No
4102,1058,Mastercard,Credit,6/20/2024,YES,1,7800,8/1/2024,2013,No
277,1730,Mastercard,Debit,12/20/2024,YES,1,25429,1/11/2024,2011,No
357,1730,Mastercard,Debit,2/21/2024,YES,1,16925,1/16/2024,2016,No
5281,1730,Visa,Debit,6/23/2024,YES,1,19450,10/13/2024,2013,No
1711,1632,Mastercard,Debit,10/21/2024,YES,2,2264,2/20/2024,2020,No
903,1632,Visa,Debit,1/20/2024,YES,1,15914,1/20/2024,2020,No
1954,1632,Visa,Debit (Prepaid),2/22/2024,YES,1,58,2/20/2024,2020,No
904,1632,Visa,Debit,5/24/2024,NO,1,22944,1/20/2024,2020,No
5971,1224,Mastercard,Debit,1/23/2024,NO,1,21908,12/9/2024,2009,No
3874,1224,Visa,Credit,3/22/2024,YES,2,15700,7/8/2024,2011,No
905,1224,Visa,Credit,10/24/2024,YES,1,0,1/20/2024,2020,No
2412,1224,Visa,Credit,5/24/2024,YES,1,14800,4/1/2000,2007,No
2163,1940,Visa,Credit,2/20/2024,YES,2,5700,3/7/2024,2010,No
3859,1940,Mastercard,Credit,2/20/2024,YES,2,9100,7/8/2024,2008,No
4218,1940,Mastercard,Debit,5/24/2024,YES,2,8993,8/7/2024,2010,No
5451,1940,Discover,Credit,6/23/2024,YES,1,8000,11/6/2024,2009,No
3230,1940,Visa,Debit,2/21/2024,NO,2,311,6/1/2024,2011,No
663,1132,Mastercard,Credit,11/20/2024,YES,2,9700,1/20/2024,2020,No
1712,1132,Mastercard,Debit,7/21/2024,YES,1,23399,2/20/2024,2020,No
217,895,Visa,Credit,11/23/2024,YES,1,10300,1/9/2024,2013,No
3483,895,Mastercard,Debit,5/24/2024,NO,2,12100,6/10/2024,2015,No
1116,895,Mastercard,Debit (Prepaid),10/18/2024,YES,2,49,2/7/2024,2017,No
4333,1556,Mastercard,Debit,9/23/2024,YES,2,24772,8/10/2024,2010,No
1955,1556,Visa,Credit,3/21/2024,YES,2,15300,2/20/2024,2020,No
2972,1556,Mastercard,Debit (Prepaid),7/22/2024,YES,2,55,5/8/2024,2008,No
412,1556,Amex,Credit,2/20/2024,YES,2,11200,1/20/2024,2020,No
664,1025,Mastercard,Credit,7/20/2024,YES,2,7800,1/20/2024,2020,No
1713,1025,Mastercard,Debit,2/20/2024,YES,1,13558,2/20/2024,2020,No
906,1025,Visa,Credit,9/21/2024,YES,1,8500,1/20/2024,2020,No
1956,1025,Visa,Debit,2/22/2024,YES,2,11237,2/20/2024,2020,No
2075,1972,Amex,Credit,8/12/2024,NO,2,6000,3/5/2024,2013,No
5539,1972,Mastercard,Debit,9/22/2024,YES,1,957,11/8/2024,2012,No
5321,1972,Amex,Credit,2/20/2024,YES,2,4000,10/17/2024,2017,No
2466,1972,Mastercard,Credit,3/24/2024,YES,1,4900,4/4/2024,2004,No
4041,86,Visa,Debit,4/22/2024,YES,1,7967,7/15/2024,2015,No
3178,86,Mastercard,Debit,6/19/2024,YES,2,12490,5/16/2024,2016,No
907,86,Visa,Debit,7/20/2024,YES,2,9043,1/20/2024,2020,No
1957,344,Visa,Debit,12/22/2024,YES,2,1663,2/20/2024,2020,No
665,344,Mastercard,Debit,6/22/2024,YES,2,7283,1/20/2024,2020,No
666,344,Mastercard,Debit,1/21/2024,YES,1,23750,1/20/2024,2020,No
164,1189,Mastercard,Credit,7/20/2024,NO,1,8100,1/8/2024,2015,No
1958,1189,Visa,Credit,10/23/2024,YES,2,11800,2/20/2024,2020,No
4556,1189,Mastercard,Credit,3/6/2024,YES,1,15200,9/4/2024,2014,No
2067,1189,Mastercard,Debit,10/24/2024,YES,2,1633,3/4/2024,2011,No
6115,921,Visa,Debit,11/23/2024,YES,1,22704,12/15/2024,2015,No
3537,921,Visa,Debit,10/24/2024,YES,1,24069,6/11/2024,2011,No
3457,921,Visa,Debit,5/20/2024,YES,1,35073,6/9/2024,2009,No
4646,921,Mastercard,Debit,7/23/2024,YES,2,17731,9/7/2024,2011,No
2541,921,Mastercard,Debit,4/21/2024,YES,1,33980,4/7/2024,2010,No
3135,921,Mastercard,Debit,3/24/2024,YES,1,41714,5/13/2024,2013,No
2718,921,Mastercard,Debit,6/24/2024,NO,1,21466,4/13/2024,2013,No
4675,921,Mastercard,Debit,2/24/2024,YES,1,30547,9/8/2024,2008,No
5873,393,Visa,Debit,2/24/2024,YES,2,9752,12/6/2024,2008,No
1055,1254,Mastercard,Debit (Prepaid),10/22/2024,YES,1,114,2/5/2024,2009,No
6013,1254,Mastercard,Debit,11/14/2024,YES,2,14934,12/10/2024,2010,No
5616,1254,Mastercard,Debit,11/24/2024,YES,1,20294,11/10/2024,2010,No
1959,1254,Visa,Debit,11/22/2024,NO,2,20674,2/20/2024,2020,No
2510,1254,Mastercard,Credit,5/21/2024,YES,2,14000,4/6/2024,2007,No
4145,212,Visa,Debit,2/23/2024,YES,2,9310,8/4/2024,2009,No
908,212,Visa,Debit (Prepaid),1/22/2024,YES,1,60,1/20/2024,2020,No
1074,212,Visa,Credit,1/9/2024,YES,1,10200,2/5/2024,2008,No
2209,212,Visa,Debit,4/10/2024,YES,2,9477,3/8/2024,2014,No
2418,212,Mastercard,Debit,8/24/2024,YES,2,6795,4/1/2024,2009,No
4052,212,Amex,Credit,7/23/2024,YES,2,900,7/17/2024,2017,No
991,1262,Mastercard,Debit,7/20/2024,YES,2,4747,2/1/2024,2012,No
3324,1262,Mastercard,Debit,4/22/2024,YES,1,15702,6/6/2024,2007,No
2432,1262,Mastercard,Debit,1/17/2024,YES,1,3955,4/2/2024,2013,No
3794,122,Visa,Credit,3/20/2024,YES,2,8200,7/6/2024,2013,No
2447,122,Mastercard,Credit,9/20/2024,YES,1,5500,4/3/2024,2010,No
2034,122,Mastercard,Debit,10/21/2024,YES,3,15774,3/2/2024,2007,No
2134,122,Visa,Credit,10/23/2024,YES,2,8800,3/6/2024,2015,No
1382,1118,Visa,Debit,10/24/2024,NO,1,26206,2/18/2024,2018,No
5274,1118,Mastercard,Debit,4/21/2024,YES,1,31113,10/13/2024,2013,No
667,1118,Mastercard,Credit,2/20/2024,YES,1,21100,1/20/2024,2020,No
362,1118,Visa,Credit,6/23/2024,YES,1,17100,1/17/2024,2017,No
1960,1118,Visa,Debit,6/20/2024,YES,1,66287,2/20/2024,2020,No
329,974,Mastercard,Credit,8/20/2024,YES,2,10900,1/14/2024,2014,No
1131,974,Visa,Debit,7/7/2024,YES,1,36271,2/7/2024,2010,No
2905,1274,Mastercard,Debit,3/17/2024,YES,2,5391,5/6/2024,2013,No
1075,1274,Visa,Debit,12/20/2024,YES,2,17537,2/5/2024,2010,No
3200,1274,Amex,Credit,12/24/2024,YES,2,10700,5/18/2024,2018,No
3149,1274,Mastercard,Debit,9/23/2024,YES,1,18573,5/14/2024,2014,No
1714,1274,Mastercard,Debit,10/24/2024,YES,1,18019,2/20/2024,2020,No
24,1274,Visa,Debit,4/21/2024,NO,2,15160,1/1/2024,2007,No
234,1453,Mastercard,Debit,11/11/2024,YES,2,4136,1/10/2024,2010,No
1117,1453,Mastercard,Debit,11/24/2024,YES,1,14561,2/7/2024,2015,No
668,337,Mastercard,Debit (Prepaid),1/24/2024,YES,2,86,1/20/2024,2020,No
3227,1023,Mastercard,Credit,7/23/2024,YES,2,17100,6/1/2024,2011,No
3603,1903,Visa,Credit,7/15/2024,YES,2,12700,6/15/2024,2015,No
3568,1903,Mastercard,Debit,5/20/2024,YES,1,54517,6/13/2024,2013,No
2973,1903,Mastercard,Credit,5/21/2024,YES,2,14900,5/8/2024,2008,No
3085,604,Amex,Credit,11/24/2024,YES,1,16000,5/11/2024,2011,No
4369,604,Mastercard,Debit,2/20/2024,NO,2,30713,8/11/2024,2016,No
3434,604,Mastercard,Debit,11/24/2024,YES,2,33158,6/9/2024,2013,No
4280,604,Visa,Debit (Prepaid),3/22/2024,YES,2,29,8/8/2024,2014,No
2503,1637,Amex,Credit,5/22/2024,YES,1,21700,4/6/2024,2014,No
5319,1637,Visa,Credit,5/22/2024,YES,2,12500,10/16/2024,2016,No
256,1470,Visa,Debit,7/20/2024,NO,2,3365,1/10/2024,2010,No
2280,1470,Mastercard,Debit,8/20/2024,YES,1,14856,3/11/2024,2011,No
3392,1470,Mastercard,Debit,8/23/2024,YES,1,5989,6/8/2024,2014,No
3896,1470,Mastercard,Debit,1/24/2024,YES,3,4394,7/9/2024,2009,No
4050,1856,Visa,Debit (Prepaid),6/23/2024,YES,1,85,7/16/2024,2016,No
3939,1856,Mastercard,Credit,7/18/2024,YES,1,10600,7/10/2024,2013,No
257,1856,Visa,Debit,3/16/2024,YES,2,3909,1/10/2024,2010,No
5949,1856,Visa,Debit,2/20/2024,YES,1,1873,12/8/2024,2010,No
909,907,Visa,Debit,3/22/2024,YES,1,19643,1/20/2024,2020,No
3783,907,Mastercard,Credit,5/22/2024,YES,2,14700,7/6/2024,2008,No
5203,907,Mastercard,Credit,6/19/2024,NO,1,8800,10/10/2024,2010,No
669,1923,Mastercard,Credit,5/22/2024,NO,1,7900,1/20/2024,2020,No
2152,1923,Mastercard,Debit,5/14/2024,YES,2,12653,3/7/2024,2012,No
2041,1923,Discover,Credit,5/22/2024,NO,1,11400,3/3/2024,2014,No
3255,674,Mastercard,Credit,1/21/2024,NO,1,6500,6/3/2024,2012,No
4786,674,Mastercard,Debit,2/21/2024,YES,1,1407,9/10/2024,2018,No
2680,674,Mastercard,Debit,4/13/2024,YES,2,11402,4/11/2024,2011,No
2405,674,Mastercard,Debit,3/21/2024,YES,2,4501,4/1/1999,2015,No
5574,674,Mastercard,Debit,2/22/2024,YES,1,1399,11/9/2024,2009,No
5348,674,Mastercard,Debit,10/20/2024,YES,2,14466,11/1/1995,2007,No
47,674,Visa,Credit,4/3/2024,YES,1,8000,1/3/2024,2008,No
910,1665,Visa,Debit,2/20/2024,YES,1,31916,1/20/2024,2020,No
1961,548,Visa,Credit,8/21/2024,YES,3,7800,2/20/2024,2020,No
1185,548,Mastercard,Debit,8/13/2024,NO,1,570,2/9/2024,2010,No
6014,548,Mastercard,Debit,6/23/2024,YES,2,13187,12/10/2024,2010,No
1715,548,Mastercard,Debit (Prepaid),2/20/2024,YES,1,50,2/20/2024,2020,No
2651,209,Mastercard,Credit,6/20/2024,YES,1,8900,4/10/2024,2010,No
3795,209,Visa,Debit,7/21/2024,YES,2,10681,7/6/2024,2013,No
3218,209,Mastercard,Credit,11/23/2024,NO,2,2500,6/1/2000,2011,No
258,209,Visa,Credit,5/20/2024,YES,2,8700,1/10/2024,2010,No
5575,209,Mastercard,Debit,2/24/2024,YES,2,10227,11/9/2024,2012,No
4676,209,Mastercard,Debit,12/21/2024,YES,2,2507,9/8/2024,2010,No
2806,730,Visa,Credit,1/21/2024,YES,2,19400,5/1/1999,2011,No
1118,730,Mastercard,Debit,8/23/2024,NO,1,29268,2/7/2024,2010,No
4827,730,Visa,Debit,10/24/2024,YES,2,10756,9/11/2024,2011,No
1716,670,Mastercard,Debit (Prepaid),8/21/2024,YES,2,57,2/20/2024,2020,No
911,670,Visa,Debit,5/20/2024,YES,2,10705,1/20/2024,2020,No
5334,627,Visa,Credit,8/21/2024,YES,2,4200,10/18/2024,2018,No
2210,924,Visa,Credit,9/17/2024,YES,2,5800,3/8/2024,2011,No
2739,894,Visa,Credit,2/20/2024,YES,3,9300,4/14/2024,2014,No
4612,894,Mastercard,Debit (Prepaid),8/9/2024,YES,1,56,9/6/2024,2009,No
2123,894,Mastercard,Credit,12/20/2024,YES,1,8200,3/6/2024,2014,No
1717,1633,Mastercard,Debit (Prepaid),12/22/2024,NO,2,78,2/20/2024,2020,No
3038,1633,Amex,Credit,6/20/2024,NO,1,15000,5/10/2024,2015,No
5012,1633,Mastercard,Debit,9/22/2024,YES,1,11495,10/4/2024,2014,No
670,1633,Mastercard,Debit,8/24/2024,YES,2,21982,1/20/2024,2020,No
671,1593,Mastercard,Debit,5/21/2024,YES,1,20278,1/20/2024,2020,No
1718,1593,Mastercard,Debit,2/20/2024,NO,2,13139,2/20/2024,2020,No
912,1593,Visa,Credit,10/22/2024,YES,1,9900,1/20/2024,2020,No
1962,1593,Visa,Credit,3/23/2024,YES,1,8900,2/20/2024,2020,No
2516,720,Visa,Debit,6/13/2024,NO,1,4976,4/6/2024,2014,No
4136,720,Mastercard,Debit,8/21/2024,YES,1,974,8/4/2024,2008,No
1963,720,Visa,Credit,4/24/2024,YES,2,2000,2/20/2024,2020,No
2239,264,Visa,Credit,3/22/2024,YES,2,10600,3/9/2024,2011,No
2729,827,Mastercard,Credit,5/24/2024,YES,2,7100,4/14/2024,2014,No
2836,827,Visa,Credit,8/24/2024,YES,1,6800,5/2/2024,2012,No
3897,827,Mastercard,Debit,8/24/2024,YES,2,4887,7/9/2024,2015,No
4514,827,Mastercard,Debit,10/12/2024,YES,2,8133,9/1/2024,2012,No
2815,414,Mastercard,Debit,2/22/2024,YES,1,62703,5/1/2024,2007,No
3958,414,Visa,Credit,7/18/2024,YES,1,23500,7/10/2024,2010,No
235,1439,Mastercard,Debit,11/17/2024,YES,2,10707,1/10/2024,2010,No
6094,1439,Visa,Debit,11/22/2024,YES,1,18945,12/13/2024,2013,No
2246,843,Discover,Credit,3/23/2024,YES,2,6600,3/10/2024,2011,No
913,843,Visa,Debit (Prepaid),5/22/2024,NO,1,57,1/20/2024,2020,No
4828,843,Visa,Debit,3/22/2024,YES,1,11996,9/11/2024,2011,No
4370,843,Mastercard,Debit,10/21/2024,YES,1,18026,8/11/2024,2011,No
184,843,Visa,Debit,3/17/2024,YES,2,10495,1/8/2024,2011,No
4081,843,Visa,Debit,5/21/2024,NO,2,9946,7/19/2024,2019,No
2592,1008,Visa,Debit,1/23/2024,YES,2,20245,4/8/2024,2008,No
5850,1008,Visa,Credit,2/20/2024,NO,1,5100,12/5/2024,2010,No
2325,1008,Visa,Debit,5/22/2024,YES,1,36515,3/13/2024,2013,No
382,1008,Mastercard,Debit,12/24/2024,YES,2,15306,1/19/2024,2019,No
4593,1008,Amex,Credit,4/9/2024,YES,1,20600,9/6/2024,2008,No
6036,1834,Amex,Credit,6/22/2024,YES,1,7300,12/11/2024,2011,No
1119,1834,Mastercard,Debit,6/23/2024,YES,2,10348,2/7/2024,2014,No
5617,1834,Mastercard,Credit,3/16/2024,YES,1,3300,11/10/2024,2010,No
1964,1126,Visa,Debit,3/22/2024,YES,1,20318,2/20/2024,2020,No
672,881,Mastercard,Debit,5/20/2024,YES,1,28163,1/20/2024,2020,No
4732,881,Mastercard,Debit (Prepaid),10/24/2024,YES,2,63,9/9/2024,2011,No
4439,881,Visa,Debit,4/18/2024,YES,1,31491,8/14/2024,2014,No
4287,881,Amex,Credit,10/21/2024,YES,1,22700,8/9/2024,2009,No
5714,679,Visa,Debit (Prepaid),11/16/2024,YES,2,73,11/15/2024,2015,No
